id,timestamp_ns,received_at,symbol,buy_exchange,sell_exchange,buy_vwap,sell_vwap,target_volume,gross_spread,buy_fee,sell_fee,gas_fee,net_profit,net_profit_pct,execution_id,executed,execution_latency_us,status
214,1786474469078519800,2026-08-11T18:54:29.078540+00:00,BTC/USDT,kraken,binance,56739.13000000,65770.70000000,0.01,88.18277562,1.47521738,0.65770700,2.50,85.68277562,0.15062018,ARB-20260811185429078,1,10297,FILLED
213,1786474469063112200,2026-08-11T18:54:29.063131+00:00,BTC/USDT,kraken,binance,56739.13000000,65770.70000000,0.01,88.18277562,1.47521738,0.65770700,2.50,85.68277562,0.15062018,ARB-20260811185429063,1,9892,FILLED
212,1786474469047024600,2026-08-11T18:54:29.047044+00:00,BTC/USDT,kraken,binance,56739.13000000,65770.70000000,0.01,88.18277562,1.47521738,0.65770700,2.50,85.68277562,0.15062018,ARB-20260811185429046,1,10402,FILLED
211,1786474469031234700,2026-08-11T18:54:29.031256+00:00,BTC/USDT,kraken,binance,56739.13000000,65770.70000000,0.01,88.18277562,1.47521738,0.65770700,2.50,85.68277562,0.15062018,ARB-20260811185429031,1,10610,FILLED
210,1786474469015933100,2026-08-11T18:54:29.015953+00:00,BTC/USDT,kraken,binance,56739.13000000,65770.70000000,0.01,88.18277562,1.47521738,0.65770700,2.50,85.68277562,0.15062018,ARB-20260811185429015,1,10107,FILLED
209,1786474469000582300,2026-08-11T18:54:29.000601+00:00,BTC/USDT,kraken,binance,56673.84000000,66042.62000000,0.01,91.55385396,1.47351984,0.66042620,2.50,89.05385396,0.15672648,ARB-20260811185429000,1,11098,FILLED
208,1786474468985466700,2026-08-11T18:54:28.985486+00:00,BTC/USDT,kraken,binance,56673.84000000,66042.62000000,0.01,91.55385396,1.47351984,0.66042620,2.50,89.05385396,0.15672648,ARB-20260811185428985,1,10220,FILLED
207,1786474468970187800,2026-08-11T18:54:28.970207+00:00,BTC/USDT,kraken,binance,56673.84000000,66042.62000000,0.01,91.55385396,1.47351984,0.66042620,2.50,89.05385396,0.15672648,ARB-20260811185428970,1,10369,FILLED
206,1786474468955134600,2026-08-11T18:54:28.955155+00:00,BTC/USDT,kraken,binance,56673.84000000,66042.62000000,0.01,91.55385396,1.47351984,0.66042620,2.50,89.05385396,0.15672648,ARB-20260811185428955,1,10174,FILLED
205,1786474468940180800,2026-08-11T18:54:28.940202+00:00,BTC/USDT,kraken,binance,56673.84000000,66042.62000000,0.01,91.55385396,1.47351984,0.66042620,2.50,89.05385396,0.15672648,ARB-20260811185428940,1,9884,FILLED
204,1786474468924698300,2026-08-11T18:54:28.924721+00:00,BTC/USDT,kraken,binance,56673.84000000,66042.62000000,0.01,91.55385396,1.47351984,0.66042620,2.50,89.05385396,0.15672648,ARB-20260811185428924,1,10111,FILLED
203,1786474468908724700,2026-08-11T18:54:28.908750+00:00,BTC/USDT,kraken,binance,56673.84000000,66042.62000000,0.01,91.55385396,1.47351984,0.66042620,2.50,89.05385396,0.15672648,ARB-20260811185428908,1,10598,FILLED
202,1786474468893069300,2026-08-11T18:54:28.893091+00:00,BTC/USDT,kraken,binance,56726.77000000,66381.52000000,0.01,94.40878878,1.47489602,0.66381520,2.50,91.90878878,0.16159997,ARB-20260811185428893,1,10949,FILLED
201,1786474468877709600,2026-08-11T18:54:28.877729+00:00,BTC/USDT,kraken,binance,56726.77000000,66381.52000000,0.01,94.40878878,1.47489602,0.66381520,2.50,91.90878878,0.16159997,ARB-20260811185428877,1,10189,FILLED
200,1786474468861997800,2026-08-11T18:54:28.862023+00:00,BTC/USDT,kraken,binance,56726.77000000,66381.52000000,0.01,94.40878878,1.47489602,0.66381520,2.50,91.90878878,0.16159997,ARB-20260811185428861,1,10626,FILLED
199,1786474468846724300,2026-08-11T18:54:28.846746+00:00,BTC/USDT,kraken,binance,56726.77000000,66381.52000000,0.01,94.40878878,1.47489602,0.66381520,2.50,91.90878878,0.16159997,ARB-20260811185428846,1,10098,FILLED
198,1786474468831473500,2026-08-11T18:54:28.831494+00:00,BTC/USDT,kraken,binance,56726.77000000,66381.52000000,0.01,94.40878878,1.47489602,0.66381520,2.50,91.90878878,0.16159997,ARB-20260811185428831,1,9991,FILLED
197,1786474468815275200,2026-08-11T18:54:28.815296+00:00,BTC/USDT,kraken,binance,56726.77000000,66381.52000000,0.01,94.40878878,1.47489602,0.66381520,2.50,91.90878878,0.16159997,ARB-20260811185428815,1,11231,FILLED
196,1786474468800319200,2026-08-11T18:54:28.800339+00:00,BTC/USDT,kraken,binance,56726.77000000,66381.52000000,0.01,94.40878878,1.47489602,0.66381520,2.50,91.90878878,0.16159997,ARB-20260811185428800,1,9954,FILLED
195,1786474468785009300,2026-08-11T18:54:28.785029+00:00,BTC/USDT,kraken,binance,56789.22000000,66466.65000000,0.01,94.63311378,1.47651972,0.66466650,2.50,92.13311378,0.16181625,ARB-20260811185428784,1,11114,FILLED
194,1786474468769936400,2026-08-11T18:54:28.769956+00:00,BTC/USDT,kraken,binance,56789.22000000,66466.65000000,0.01,94.63311378,1.47651972,0.66466650,2.50,92.13311378,0.16181625,ARB-20260811185428769,1,10139,FILLED
193,1786474468754868400,2026-08-11T18:54:28.754889+00:00,BTC/USDT,kraken,binance,56789.22000000,66466.65000000,0.01,94.63311378,1.47651972,0.66466650,2.50,92.13311378,0.16181625,ARB-20260811185428754,1,10076,FILLED
192,1786474468739430900,2026-08-11T18:54:28.739450+00:00,BTC/USDT,kraken,binance,56789.22000000,66466.65000000,0.01,94.63311378,1.47651972,0.66466650,2.50,92.13311378,0.16181625,ARB-20260811185428739,1,10322,FILLED
191,1786474468723806100,2026-08-11T18:54:28.723834+00:00,BTC/USDT,kraken,binance,56789.22000000,66466.65000000,0.01,94.63311378,1.47651972,0.66466650,2.50,92.13311378,0.16181625,ARB-20260811185428723,1,10553,FILLED
190,1786474468708679500,2026-08-11T18:54:28.708706+00:00,BTC/USDT,kraken,binance,56789.22000000,66466.65000000,0.01,94.63311378,1.47651972,0.66466650,2.50,92.13311378,0.16181625,ARB-20260811185428708,1,9913,FILLED
189,1786474468693038600,2026-08-11T18:54:28.693060+00:00,BTC/USDT,kraken,binance,56789.22000000,66466.65000000,0.01,94.63311378,1.47651972,0.66466650,2.50,92.13311378,0.16181625,ARB-20260811185428693,1,10235,FILLED
188,1786474468678657600,2026-08-11T18:54:28.678679+00:00,BTC/USDT,kraken,binance,56820.89000000,66763.09000000,0.01,97.27702596,1.47734314,0.66763090,2.50,94.77702596,0.16636706,ARB-20260811185428678,1,10296,FILLED
187,1786474468662113700,2026-08-11T18:54:28.662134+00:00,BTC/USDT,kraken,binance,56820.89000000,66763.09000000,0.01,97.27702596,1.47734314,0.66763090,2.50,94.77702596,0.16636706,ARB-20260811185428662,1,11164,FILLED
186,1786474468646941200,2026-08-11T18:54:28.646961+00:00,BTC/USDT,kraken,binance,56820.89000000,66763.09000000,0.01,97.27702596,1.47734314,0.66763090,2.50,94.77702596,0.16636706,ARB-20260811185428646,1,10209,FILLED
185,1786474468631341000,2026-08-11T18:54:28.631362+00:00,BTC/USDT,kraken,binance,56820.89000000,66763.09000000,0.01,97.27702596,1.47734314,0.66763090,2.50,94.77702596,0.16636706,ARB-20260811185428631,1,10384,FILLED
184,1786474468615627400,2026-08-11T18:54:28.615648+00:00,BTC/USDT,kraken,binance,56820.89000000,66763.09000000,0.01,97.27702596,1.47734314,0.66763090,2.50,94.77702596,0.16636706,ARB-20260811185428615,1,10816,FILLED
183,1786474468600225700,2026-08-11T18:54:28.600247+00:00,BTC/USDT,kraken,binance,56820.89000000,66763.09000000,0.01,97.27702596,1.47734314,0.66763090,2.50,94.77702596,0.16636706,ARB-20260811185428600,1,10372,FILLED
182,1786474468584952200,2026-08-11T18:54:28.584972+00:00,BTC/USDT,kraken,binance,56820.89000000,66763.09000000,0.01,97.27702596,1.47734314,0.66763090,2.50,94.77702596,0.16636706,ARB-20260811185428584,1,10224,FILLED
181,1786474468569741200,2026-08-11T18:54:28.569763+00:00,BTC/USDT,kraken,binance,56925.36000000,67230.48000000,0.01,100.89883584,1.48005936,0.67230480,2.50,98.39883584,0.17240763,ARB-20260811185428569,1,11120,FILLED
180,1786474468554379200,2026-08-11T18:54:28.554400+00:00,BTC/USDT,kraken,binance,56925.36000000,67230.48000000,0.01,100.89883584,1.48005936,0.67230480,2.50,98.39883584,0.17240763,ARB-20260811185428554,1,10360,FILLED
179,1786474468541872400,2026-08-11T18:54:28.541892+00:00,BTC/USDT,kraken,binance,56925.36000000,67230.48000000,0.01,100.89883584,1.48005936,0.67230480,2.50,98.39883584,0.17240763,ARB-20260811185428541,1,7628,FILLED
178,1786474468538877800,2026-08-11T18:54:28.538898+00:00,BTC/USDT,kraken,binance,56925.36000000,67230.48000000,0.01,100.89883584,1.48005936,0.67230480,2.50,98.39883584,0.17240763,ARB-20260811185428538,1,1452,FILLED
177,1786474468523684900,2026-08-11T18:54:28.523710+00:00,BTC/USDT,kraken,binance,56925.36000000,67230.48000000,0.01,100.89883584,1.48005936,0.67230480,2.50,98.39883584,0.17240763,ARB-20260811185428523,1,10171,FILLED
176,1786474468508604600,2026-08-11T18:54:28.508626+00:00,BTC/USDT,kraken,binance,56925.36000000,67230.48000000,0.01,100.89883584,1.48005936,0.67230480,2.50,98.39883584,0.17240763,ARB-20260811185428508,1,10065,FILLED
175,1786474468492414600,2026-08-11T18:54:28.492436+00:00,BTC/USDT,kraken,binance,56925.36000000,67230.48000000,0.01,100.89883584,1.48005936,0.67230480,2.50,98.39883584,0.17240763,ARB-20260811185428492,1,11133,FILLED
174,1786474468477474700,2026-08-11T18:54:28.477495+00:00,BTC/USDT,kraken,binance,56925.36000000,67230.48000000,0.01,100.89883584,1.48005936,0.67230480,2.50,98.39883584,0.17240763,ARB-20260811185428477,1,9959,FILLED
173,1786474468462449700,2026-08-11T18:54:28.462471+00:00,BTC/USDT,kraken,binance,57266.59000000,67450.10000000,0.01,99.67166766,1.48893134,0.67450100,2.50,97.17166766,0.16924297,ARB-20260811185428462,1,10700,FILLED
172,1786474468447165300,2026-08-11T18:54:28.447186+00:00,BTC/USDT,kraken,binance,57266.59000000,67450.10000000,0.01,99.67166766,1.48893134,0.67450100,2.50,97.17166766,0.16924297,ARB-20260811185428447,1,10040,FILLED
171,1786474468431818000,2026-08-11T18:54:28.431838+00:00,BTC/USDT,kraken,binance,57266.59000000,67450.10000000,0.01,99.67166766,1.48893134,0.67450100,2.50,97.17166766,0.16924297,ARB-20260811185428431,1,9936,FILLED
170,1786474468416627100,2026-08-11T18:54:28.416647+00:00,BTC/USDT,kraken,binance,57266.59000000,67450.10000000,0.01,99.67166766,1.48893134,0.67450100,2.50,97.17166766,0.16924297,ARB-20260811185428416,1,9916,FILLED
169,1786474468401452700,2026-08-11T18:54:28.401472+00:00,BTC/USDT,kraken,binance,57266.59000000,67450.10000000,0.01,99.67166766,1.48893134,0.67450100,2.50,97.17166766,0.16924297,ARB-20260811185428401,1,9930,FILLED
168,1786474468386328900,2026-08-11T18:54:28.386349+00:00,BTC/USDT,kraken,binance,57266.59000000,67450.10000000,0.01,99.67166766,1.48893134,0.67450100,2.50,97.17166766,0.16924297,ARB-20260811185428386,1,9873,FILLED
167,1786474468371337200,2026-08-11T18:54:28.371365+00:00,BTC/USDT,kraken,binance,57266.59000000,67450.10000000,0.01,99.67166766,1.48893134,0.67450100,2.50,97.17166766,0.16924297,ARB-20260811185428371,1,9637,FILLED
166,1786474468355714700,2026-08-11T18:54:28.355736+00:00,BTC/USDT,kraken,binance,57373.02000000,67908.39000000,0.01,103.18291758,1.49169852,0.67908390,2.50,100.68291758,0.17503318,ARB-20260811185428355,1,11057,FILLED
165,1786474468340366000,2026-08-11T18:54:28.340386+00:00,BTC/USDT,kraken,binance,57373.02000000,67908.39000000,0.01,103.18291758,1.49169852,0.67908390,2.50,100.68291758,0.17503318,ARB-20260811185428340,1,10023,FILLED
164,1786474468324170100,2026-08-11T18:54:28.324194+00:00,BTC/USDT,kraken,binance,57373.02000000,67908.39000000,0.01,103.18291758,1.49169852,0.67908390,2.50,100.68291758,0.17503318,ARB-20260811185428324,1,10806,FILLED
163,1786474468305998800,2026-08-11T18:54:28.306020+00:00,BTC/USDT,kraken,binance,57373.02000000,67908.39000000,0.01,103.18291758,1.49169852,0.67908390,2.50,100.68291758,0.17503318,ARB-20260811185428305,1,13159,FILLED
162,1786474468116468000,2026-08-11T18:54:28.116488+00:00,BTC/USDT,kraken,binance,57421.36000000,68454.71000000,0.01,108.15599754,1.49295536,0.68454710,2.50,105.65599754,0.18352405,ARB-20260811185428116,1,2288,FILLED
161,1786474468101215700,2026-08-11T18:54:28.101237+00:00,BTC/USDT,kraken,binance,57421.36000000,68454.71000000,0.01,108.15599754,1.49295536,0.68454710,2.50,105.65599754,0.18352405,ARB-20260811185428101,1,10221,FILLED
160,1786474468085343600,2026-08-11T18:54:28.085362+00:00,BTC/USDT,kraken,binance,57421.36000000,68454.71000000,0.01,108.15599754,1.49295536,0.68454710,2.50,105.65599754,0.18352405,ARB-20260811185428085,1,10892,FILLED
159,1786474468074001500,2026-08-11T18:54:28.074019+00:00,BTC/USDT,kraken,binance,57421.36000000,68454.71000000,0.01,108.15599754,1.49295536,0.68454710,2.50,105.65599754,0.18352405,ARB-20260811185428073,1,6578,FILLED
158,1786474468070033400,2026-08-11T18:54:28.070054+00:00,BTC/USDT,kraken,binance,57385.19000000,68999.58000000,0.01,113.96188926,1.49201494,0.68999580,2.50,111.46188926,0.19373089,ARB-20260811185428070,1,2324,FILLED
157,1786474468053792800,2026-08-11T18:54:28.053813+00:00,BTC/USDT,kraken,binance,57385.19000000,68999.58000000,0.01,113.96188926,1.49201494,0.68999580,2.50,111.46188926,0.19373089,ARB-20260811185428053,1,10275,FILLED
156,1786474468039028000,2026-08-11T18:54:28.039053+00:00,BTC/USDT,kraken,binance,57385.19000000,68999.58000000,0.01,113.96188926,1.49201494,0.68999580,2.50,111.46188926,0.19373089,ARB-20260811185428038,1,9788,FILLED
155,1786474468023693200,2026-08-11T18:54:28.023715+00:00,BTC/USDT,kraken,binance,57385.19000000,68999.58000000,0.01,113.96188926,1.49201494,0.68999580,2.50,111.46188926,0.19373089,ARB-20260811185428023,1,9473,FILLED
154,1786474468008501700,2026-08-11T18:54:28.008522+00:00,BTC/USDT,kraken,binance,57385.19000000,68999.58000000,0.01,113.96188926,1.49201494,0.68999580,2.50,111.46188926,0.19373089,ARB-20260811185428008,1,10060,FILLED
153,1786474467993305800,2026-08-11T18:54:27.993325+00:00,BTC/USDT,kraken,binance,57385.19000000,68999.58000000,0.01,113.96188926,1.49201494,0.68999580,2.50,111.46188926,0.19373089,ARB-20260811185427993,1,9636,FILLED
152,1786474467975005900,2026-08-11T18:54:27.975026+00:00,BTC/USDT,kraken,binance,57385.19000000,68999.58000000,0.01,113.96188926,1.49201494,0.68999580,2.50,111.46188926,0.19373089,ARB-20260811185427974,1,13215,FILLED
151,1786474467959934100,2026-08-11T18:54:27.959953+00:00,BTC/USDT,kraken,binance,57351.16000000,69684.77000000,0.01,121.14812214,1.49113016,0.69684770,2.50,118.64812214,0.20634358,ARB-20260811185427959,1,11832,FILLED
150,1786474467943308200,2026-08-11T18:54:27.943328+00:00,BTC/USDT,kraken,binance,57351.16000000,69684.77000000,0.01,121.14812214,1.49113016,0.69684770,2.50,118.64812214,0.20634358,ARB-20260811185427943,1,11310,FILLED
149,1786474467924955500,2026-08-11T18:54:27.924975+00:00,BTC/USDT,kraken,binance,57351.16000000,69684.77000000,0.01,121.14812214,1.49113016,0.69684770,2.50,118.64812214,0.20634358,ARB-20260811185427924,1,12860,FILLED
148,1786474467909599100,2026-08-11T18:54:27.909620+00:00,BTC/USDT,kraken,binance,57351.16000000,69684.77000000,0.01,121.14812214,1.49113016,0.69684770,2.50,118.64812214,0.20634358,ARB-20260811185427909,1,9756,FILLED
147,1786474467893100300,2026-08-11T18:54:27.893120+00:00,BTC/USDT,kraken,binance,57351.16000000,69684.77000000,0.01,121.14812214,1.49113016,0.69684770,2.50,118.64812214,0.20634358,ARB-20260811185427893,1,11349,FILLED
146,1786474467877043200,2026-08-11T18:54:27.877063+00:00,BTC/USDT,kraken,binance,57351.16000000,69684.77000000,0.01,121.14812214,1.49113016,0.69684770,2.50,118.64812214,0.20634358,ARB-20260811185427877,1,11085,FILLED
145,1786474467864113500,2026-08-11T18:54:27.864130+00:00,BTC/USDT,kraken,binance,57351.16000000,69684.77000000,0.01,121.14812214,1.49113016,0.69684770,2.50,118.64812214,0.20634358,ARB-20260811185427864,1,8352,FILLED
144,1786474467861585200,2026-08-11T18:54:27.861604+00:00,BTC/USDT,kraken,binance,57487.18000000,69427.41000000,0.01,117.21335922,1.49466668,0.69427410,2.50,114.71335922,0.19902851,ARB-20260811185427861,1,1203,FILLED
143,1786474467845786700,2026-08-11T18:54:27.845807+00:00,BTC/USDT,kraken,binance,57487.18000000,69427.41000000,0.01,117.21335922,1.49466668,0.69427410,2.50,114.71335922,0.19902851,ARB-20260811185427845,1,10924,FILLED
142,1786474467830201400,2026-08-11T18:54:27.830223+00:00,BTC/USDT,kraken,binance,57487.18000000,69427.41000000,0.01,117.21335922,1.49466668,0.69427410,2.50,114.71335922,0.19902851,ARB-20260811185427830,1,10446,FILLED
141,1786474467814493400,2026-08-11T18:54:27.814514+00:00,BTC/USDT,kraken,binance,57487.18000000,69427.41000000,0.01,117.21335922,1.49466668,0.69427410,2.50,114.71335922,0.19902851,ARB-20260811185427814,1,10578,FILLED
140,1786474467799124200,2026-08-11T18:54:27.799151+00:00,BTC/USDT,kraken,binance,57487.18000000,69427.41000000,0.01,117.21335922,1.49466668,0.69427410,2.50,114.71335922,0.19902851,ARB-20260811185427799,1,8476,FILLED
139,1786474467783595300,2026-08-11T18:54:27.783617+00:00,BTC/USDT,kraken,binance,57487.18000000,69427.41000000,0.01,117.21335922,1.49466668,0.69427410,2.50,114.71335922,0.19902851,ARB-20260811185427783,1,9554,FILLED
138,1786474467770048000,2026-08-11T18:54:27.770068+00:00,BTC/USDT,kraken,binance,57487.18000000,69427.41000000,0.01,117.21335922,1.49466668,0.69427410,2.50,114.71335922,0.19902851,ARB-20260811185427770,1,7817,FILLED
137,1786474467763157000,2026-08-11T18:54:27.763202+00:00,BTC/USDT,kraken,binance,57487.18000000,69427.41000000,0.01,117.21335922,1.49466668,0.69427410,2.50,114.71335922,0.19902851,ARB-20260811185427763,1,1568,FILLED
136,1786474467759229100,2026-08-11T18:54:27.759248+00:00,BTC/USDT,kraken,binance,57487.18000000,69427.41000000,0.01,117.21335922,1.49466668,0.69427410,2.50,114.71335922,0.19902851,ARB-20260811185427759,1,2174,FILLED
135,1786474467755101800,2026-08-11T18:54:27.755125+00:00,BTC/USDT,kraken,binance,57450.97000000,68965.56000000,0.01,112.96251918,1.49372522,0.68965560,2.50,110.46251918,0.19177407,ARB-20260811185427755,1,1754,FILLED
134,1786474467738874300,2026-08-11T18:54:27.738904+00:00,BTC/USDT,kraken,binance,57450.97000000,68965.56000000,0.01,112.96251918,1.49372522,0.68965560,2.50,110.46251918,0.19177407,ARB-20260811185427738,1,10186,FILLED
133,1786474467722410900,2026-08-11T18:54:27.722442+00:00,BTC/USDT,kraken,binance,57450.97000000,68965.56000000,0.01,112.96251918,1.49372522,0.68965560,2.50,110.46251918,0.19177407,ARB-20260811185427722,1,10469,FILLED
132,1786474467706127400,2026-08-11T18:54:27.706155+00:00,BTC/USDT,kraken,binance,57450.97000000,68965.56000000,0.01,112.96251918,1.49372522,0.68965560,2.50,110.46251918,0.19177407,ARB-20260811185427706,1,9418,FILLED
131,1786474467693026600,2026-08-11T18:54:27.693064+00:00,BTC/USDT,kraken,binance,57450.97000000,68965.56000000,0.01,112.96251918,1.49372522,0.68965560,2.50,110.46251918,0.19177407,ARB-20260811185427692,1,8087,FILLED
130,1786474467676057400,2026-08-11T18:54:27.676083+00:00,BTC/USDT,kraken,binance,57450.97000000,68965.56000000,0.01,112.96251918,1.49372522,0.68965560,2.50,110.46251918,0.19177407,ARB-20260811185427676,1,9054,FILLED
129,1786474467660119500,2026-08-11T18:54:27.660140+00:00,BTC/USDT,kraken,binance,57450.97000000,68965.56000000,0.01,112.96251918,1.49372522,0.68965560,2.50,110.46251918,0.19177407,ARB-20260811185427660,1,10815,FILLED
128,1786474467644105000,2026-08-11T18:54:27.644126+00:00,BTC/USDT,kraken,binance,57790.89000000,68749.68000000,0.01,107.39784006,1.50256314,0.68749680,2.50,104.89784006,0.18104205,ARB-20260811185427644,1,11817,FILLED
127,1786474467628356600,2026-08-11T18:54:27.628378+00:00,BTC/USDT,kraken,binance,57790.89000000,68749.68000000,0.01,107.39784006,1.50256314,0.68749680,2.50,104.89784006,0.18104205,ARB-20260811185427628,1,10599,FILLED
126,1786474467612743000,2026-08-11T18:54:27.612764+00:00,BTC/USDT,kraken,binance,57790.89000000,68749.68000000,0.01,107.39784006,1.50256314,0.68749680,2.50,104.89784006,0.18104205,ARB-20260811185427612,1,10459,FILLED
125,1786474467597413900,2026-08-11T18:54:27.597435+00:00,BTC/USDT,kraken,binance,57790.89000000,68749.68000000,0.01,107.39784006,1.50256314,0.68749680,2.50,104.89784006,0.18104205,ARB-20260811185427597,1,10293,FILLED
124,1786474467581568100,2026-08-11T18:54:27.581590+00:00,BTC/USDT,kraken,binance,57790.89000000,68749.68000000,0.01,107.39784006,1.50256314,0.68749680,2.50,104.89784006,0.18104205,ARB-20260811185427581,1,10467,FILLED
123,1786474467565661200,2026-08-11T18:54:27.565693+00:00,BTC/USDT,kraken,binance,57790.89000000,68749.68000000,0.01,107.39784006,1.50256314,0.68749680,2.50,104.89784006,0.18104205,ARB-20260811185427565,1,10482,FILLED
122,1786474467549452800,2026-08-11T18:54:27.549473+00:00,BTC/USDT,kraken,binance,57790.89000000,68749.68000000,0.01,107.39784006,1.50256314,0.68749680,2.50,104.89784006,0.18104205,ARB-20260811185427549,1,11050,FILLED
121,1786474467533767500,2026-08-11T18:54:27.533789+00:00,BTC/USDT,kraken,binance,57868.67000000,68400.00000000,0.01,103.12471458,1.50458542,0.68400000,2.50,100.62471458,0.17343369,ARB-20260811185427533,1,11530,FILLED
120,1786474467519184300,2026-08-11T18:54:27.519207+00:00,BTC/USDT,kraken,binance,57868.67000000,68400.00000000,0.01,103.12471458,1.50458542,0.68400000,2.50,100.62471458,0.17343369,ARB-20260811185427519,1,9483,FILLED
119,1786474467502921300,2026-08-11T18:54:27.502954+00:00,BTC/USDT,kraken,binance,57868.67000000,68400.00000000,0.01,103.12471458,1.50458542,0.68400000,2.50,100.62471458,0.17343369,ARB-20260811185427502,1,10384,FILLED
118,1786474467487815000,2026-08-11T18:54:27.487839+00:00,BTC/USDT,kraken,binance,57868.67000000,68400.00000000,0.01,103.12471458,1.50458542,0.68400000,2.50,100.62471458,0.17343369,ARB-20260811185427487,1,7014,FILLED
117,1786474467471678300,2026-08-11T18:54:27.471703+00:00,BTC/USDT,kraken,binance,57868.67000000,68400.00000000,0.01,103.12471458,1.50458542,0.68400000,2.50,100.62471458,0.17343369,ARB-20260811185427471,1,9100,FILLED
116,1786474467456349900,2026-08-11T18:54:27.456370+00:00,BTC/USDT,kraken,binance,57868.67000000,68400.00000000,0.01,103.12471458,1.50458542,0.68400000,2.50,100.62471458,0.17343369,ARB-20260811185427456,1,10189,FILLED
115,1786474467441673400,2026-08-11T18:54:27.441694+00:00,BTC/USDT,kraken,binance,57868.67000000,68400.00000000,0.01,103.12471458,1.50458542,0.68400000,2.50,100.62471458,0.17343369,ARB-20260811185427441,1,9630,FILLED
114,1786474467426243600,2026-08-11T18:54:27.426263+00:00,BTC/USDT,kraken,binance,57959.68000000,68043.09000000,0.01,98.64671742,1.50695168,0.68043090,2.50,96.14671742,0.16545534,ARB-20260811185427426,1,10782,FILLED
113,1786474467410318000,2026-08-11T18:54:27.410339+00:00,BTC/USDT,kraken,binance,57959.68000000,68043.09000000,0.01,98.64671742,1.50695168,0.68043090,2.50,96.14671742,0.16545534,ARB-20260811185427410,1,10810,FILLED
112,1786474467394818600,2026-08-11T18:54:27.394839+00:00,BTC/USDT,kraken,binance,57959.68000000,68043.09000000,0.01,98.64671742,1.50695168,0.68043090,2.50,96.14671742,0.16545534,ARB-20260811185427394,1,10470,FILLED
111,1786474467378192900,2026-08-11T18:54:27.378212+00:00,BTC/USDT,kraken,binance,57959.68000000,68043.09000000,0.01,98.64671742,1.50695168,0.68043090,2.50,96.14671742,0.16545534,ARB-20260811185427378,1,11455,FILLED
110,1786474467365741900,2026-08-11T18:54:27.365758+00:00,BTC/USDT,kraken,binance,57959.68000000,68043.09000000,0.01,98.64671742,1.50695168,0.68043090,2.50,96.14671742,0.16545534,ARB-20260811185427365,1,7972,FILLED
109,1786474467363025900,2026-08-11T18:54:27.363115+00:00,BTC/USDT,kraken,binance,57959.68000000,68043.09000000,0.01,98.64671742,1.50695168,0.68043090,2.50,96.14671742,0.16545534,ARB-20260811185427363,1,1108,FILLED
108,1786474467346686600,2026-08-11T18:54:27.346705+00:00,BTC/USDT,kraken,binance,57959.68000000,68043.09000000,0.01,98.64671742,1.50695168,0.68043090,2.50,96.14671742,0.16545534,ARB-20260811185427346,1,11320,FILLED
107,1786474467334119000,2026-08-11T18:54:27.334136+00:00,BTC/USDT,kraken,binance,57959.68000000,68043.09000000,0.01,98.64671742,1.50695168,0.68043090,2.50,96.14671742,0.16545534,ARB-20260811185427334,1,7820,FILLED
106,1786474467331176500,2026-08-11T18:54:27.331203+00:00,BTC/USDT,kraken,binance,58137.82000000,67747.46000000,0.01,93.90734208,1.51158332,0.67747460,2.50,91.40734208,0.15681754,ARB-20260811185427331,1,1380,FILLED
105,1786474467315329600,2026-08-11T18:54:27.315350+00:00,BTC/USDT,kraken,binance,58137.82000000,67747.46000000,0.01,93.90734208,1.51158332,0.67747460,2.50,91.40734208,0.15681754,ARB-20260811185427315,1,10970,FILLED
104,1786474467299826200,2026-08-11T18:54:27.299846+00:00,BTC/USDT,kraken,binance,58137.82000000,67747.46000000,0.01,93.90734208,1.51158332,0.67747460,2.50,91.40734208,0.15681754,ARB-20260811185427299,1,10432,FILLED
103,1786474467283876100,2026-08-11T18:54:27.283923+00:00,BTC/USDT,kraken,binance,58137.82000000,67747.46000000,0.01,93.90734208,1.51158332,0.67747460,2.50,91.40734208,0.15681754,ARB-20260811185427283,1,10830,FILLED
102,1786474467268465700,2026-08-11T18:54:27.268490+00:00,BTC/USDT,kraken,binance,58137.82000000,67747.46000000,0.01,93.90734208,1.51158332,0.67747460,2.50,91.40734208,0.15681754,ARB-20260811185427268,1,10228,FILLED
101,1786474467252342700,2026-08-11T18:54:27.252376+00:00,BTC/USDT,kraken,binance,58137.82000000,67747.46000000,0.01,93.90734208,1.51158332,0.67747460,2.50,91.40734208,0.15681754,ARB-20260811185427252,1,10333,FILLED
100,1786474467236352300,2026-08-11T18:54:27.236374+00:00,BTC/USDT,kraken,binance,58137.82000000,67747.46000000,0.01,93.90734208,1.51158332,0.67747460,2.50,91.40734208,0.15681754,ARB-20260811185427236,1,9110,FILLED
99,1786474467221066200,2026-08-11T18:54:27.221089+00:00,BTC/USDT,kraken,binance,58187.92000000,67331.28000000,0.01,89.24740128,1.51288592,0.67331280,2.50,86.74740128,0.14869485,ARB-20260811185427221,1,8472,FILLED
98,1786474467206664100,2026-08-11T18:54:27.206686+00:00,BTC/USDT,kraken,binance,58187.92000000,67331.28000000,0.01,89.24740128,1.51288592,0.67331280,2.50,86.74740128,0.14869485,ARB-20260811185427206,1,9473,FILLED
